STATE,STATEFP,COUNTYFP,COUNTYNAME,PLACEFP,PLACENS,PLACENAME,TYPE,CLASSFP,FUNCSTAT
PA,42,95,Northampton County,244,2633320,Ackermanville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,4032,1215489,Bangor borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,4432,1215490,Bath borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,5152,2389193,Belfast CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,6088,1217330,Bethlehem city,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,12656,1215491,Chapman borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,13168,2633339,Cherryville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,13336,2805581,Chestnut Hill CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,20776,1215492,East Bangor borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,21400,2389454,Eastlawn Gardens CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,21648,1215493,Easton city,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,27760,1215494,Freemansburg borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,29568,1215495,Glendon borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,33744,1215496,Hellertown borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,47896,2633390,Martins Creek CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,49144,2389480,Middletown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,51008,2805583,Morgan Hill CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,52808,1215497,Nazareth borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,54696,1215498,Northampton borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,54872,1215499,North Catasauqua borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,56624,2389617,Old Orchard CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,57680,2389636,Palmer Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,58696,1215500,Pen Argyl borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,62264,1215501,Portland borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,63488,2633412,Raubsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,95,Northampton County,66168,1215502,Roseto borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,74232,1215503,Stockertown borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,76144,1215504,Tatamy borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,80800,1215505,Walnutport borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,82832,1215506,West Easton borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,85592,1215507,Wilson borough,INCORPORATED PLACE,C5,A
PA,42,95,Northampton County,85664,1215508,Wind Gap borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,3464,2633323,Atlas CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,18080,2634212,Dalmatia CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,19048,2633348,Dewart CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,22528,2389029,Edgewood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,23472,2389041,Elysburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,24948,2389072,Fairview-Ferndale CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,97,Northumberland County,34080,1215509,Herndon borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,38744,2633374,Kapp Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,40584,1215510,Kulpmont borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,46120,1215511,McEwensville borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,47480,1215512,Marion Heights borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,47736,2390127,Marshallton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,50016,1215513,Milton borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,50552,2584488,Montandon CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,51496,1215514,Mount Carmel borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,55456,1215515,Northumberland borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,63416,2633411,Ranshaw CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,65112,1215516,Riverside borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,69600,1215517,Shamokin city,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,71688,1215518,Snydertown borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,74864,2633413,Strong CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,75304,1215519,Sunbury city,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,76432,2633415,Tharptown (Uniontown) CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,97,Northumberland County,77448,2390403,Trevorton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,97,Northumberland County,77832,1215520,Turbotville borough,INCORPORATED PLACE,C5,A
PA,42,97,Northumberland County,81616,1215521,Watsontown borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,6824,1215522,Blain borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,7040,1215523,Bloomfield borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,20240,1215524,Duncannon borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,41272,1215525,Landisburg borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,43968,1215526,Liverpool borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,47968,1215527,Marysville borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,49720,1215528,Millerstown borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,53320,1215529,New Buffalo borough,INCORPORATED PLACE,C5,A
PA,42,99,Perry County,53968,1215530,Newport borough,INCORPORATED PLACE,C5,A
PA,42,101,Philadelphia County,60000,1215531,Philadelphia city,INCORPORATED PLACE,C5,A
PA,42,103,Pike County,6490,2633333,Birchwood Lakes CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,15479,2633345,Conashaugh Lakes CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,25420,2633835,Fawn Lake Forest CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,30013,2633366,Gold Key Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,33772,2633371,Hemlock Farms CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,48032,2633836,Masthope CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,48048,1215534,Matamoras borough,INCORPORATED PLACE,C5,A
PA,42,103,Pike County,49400,1215535,Milford borough,INCORPORATED PLACE,C5,A
PA,42,103,Pike County,60547,2633837,Pine Ridge CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,61756,2633839,Pocono Mountain Lake Estates CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,61773,2633840,Pocono Ranch Lands CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,61788,2633410,Pocono Woodland Lakes CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,103,Pike County,68036,2633828,Saw Creek CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,103,Pike County,75381,2633414,Sunrise Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,105,Potter County,3576,1215536,Austin borough,INCORPORATED PLACE,C5,A
PA,42,105,Potter County,16448,1215537,Coudersport borough,INCORPORATED PLACE,C5,A
PA,42,105,Potter County,28280,1215538,Galeton borough,INCORPORATED PLACE,C5,A
PA,42,105,Potter County,57280,1215539,Oswayo borough,INCORPORATED PLACE,C5,A
PA,42,105,Potter County,66408,2630038,Roulette CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,105,Potter County,70304,1215541,Shinglehouse borough,INCORPORATED PLACE,C5,A
PA,42,105,Potter County,75728,2630042,Sweden Valley CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,105,Potter County,78240,1215542,Ulysses borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,2144,2389127,Altamont CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,3264,1215543,Ashland borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,3488,1215544,Auburn borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,6171,2389208,Beurys Lake CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,8208,2389230,Branchdale CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,107,Schuylkill County,8240,2389231,Brandonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,9896,2389256,Buck Run CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,14600,1215545,Coaldale borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,17152,1215546,Cressona borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,17680,2634420,Cumbola CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,18576,1215547,Deer Lake borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,18664,2389401,Delano CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,19432,2389410,Donaldson CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,23688,2389045,Englewood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,26704,2389099,Forestville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,27024,2389806,Fountain Springs CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,27232,1215548,Frackville borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,27936,2389817,Friedensburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,29088,1215549,Gilberton borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,29264,1215550,Girardville borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,30128,1215551,Gordon borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,31536,2584464,Grier City CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,33528,2389914,Heckscherville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,33576,2584467,Hegins CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,35448,2389948,Hometown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,39056,2631280,Kelayres CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,40136,2390006,Klingerstown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,41099,2390027,Lake Wynonah CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,41264,1215552,Landingville borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,41904,2390041,Lavelle CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,44224,2390087,Locustdale CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,45824,1215553,McAdoo borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,46232,2389461,McKeansburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,46592,1215554,Mahanoy City borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,47600,2390123,Marlin CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,48448,1215555,Mechanicsville borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,49048,1215556,Middleport borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,50088,1215557,Minersville borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,50924,2805582,Morea CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,51488,1215558,Mount Carbon borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,52224,2634248,Muir CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,53272,2805585,New Boston CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,53944,1215559,New Philadelphia borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,54016,1215560,New Ringgold borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,54264,2389552,Newtown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,55808,2389598,Nuremberg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,56816,2389621,Oneida CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,57184,1215561,Orwigsburg borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,57192,2634251,Orwin CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,57752,1215562,Palo Alto borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,57968,2584496,Park Crest CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,60456,1215563,Pine Grove borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,62128,1215564,Port Carbon borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,62136,1215565,Port Clinton borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,62432,1215566,Pottsville city,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,63536,2389729,Ravine CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,64104,2634271,Reinerton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,64188,2389742,Renningers CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,65000,1215567,Ringtown borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,67224,1215568,St. Clair borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,68312,1215569,Schuylkill Haven borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,69256,2390273,Seltzer CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,70056,1215570,Shenandoah borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,70064,2390290,Shenandoah Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,70128,2390292,Sheppton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,75272,2390373,Summit Station CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,76032,1215571,Tamaqua borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,77184,1215572,Tower City borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,77392,1215573,Tremont borough,INCORPORATED PLACE,C5,A
PA,42,107,Schuylkill County,77968,2390411,Tuscarora CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,107,Schuylkill County,79680,2390426,Valley View CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,4824,2389186,Beaver Springs CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,4848,1215574,Beavertown borough,INCORPORATED PLACE,C5,A
PA,42,109,Snyder County,27696,1215575,Freeburg borough,INCORPORATED PLACE,C5,A
PA,42,109,Snyder County,36240,2389958,Hummels Wharf CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,40432,2390007,Kratzerville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,40464,2390008,Kreamer CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,45992,1215576,McClure borough,INCORPORATED PLACE,C5,A
PA,42,109,Snyder County,48960,1215577,Middleburg borough,INCORPORATED PLACE,C5,A
PA,42,109,Snyder County,51904,2389516,Mount Pleasant Mills CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,58536,2389650,Paxtonville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,59160,2389659,Penns Creek CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,62312,2389699,Port Trevorton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,64488,2389749,Richfield CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,109,Snyder County,69216,1215578,Selinsgrove borough,INCORPORATED PLACE,C5,A
PA,42,109,Snyder County,69616,1215579,Shamokin Dam borough,INCORPORATED PLACE,C5,A
PA,42,109,Snyder County,77576,2390407,Troxelville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,111,Somerset County,396,1215580,Addison borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,5648,1215581,Benson borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,5776,1215582,Berlin borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,7712,1215583,Boswell borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,10720,2634208,Cairnbrook CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,111,Somerset County,10808,2086600,Callimont borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,11624,1215584,Casselman borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,12296,1215585,Central City borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,15680,1215586,Confluence borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,18312,2389396,Davidsville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,111,Somerset County,22600,2634431,Edie CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,111,Somerset County,27928,2389816,Friedens CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,111,Somerset County,28520,1215587,Garrett borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,35608,1215588,Hooversville borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,36888,1215589,Indian Lake borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,38048,1215590,Jennerstown borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,38104,2389985,Jerome CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,111,Somerset County,48912,1215591,Meyersdale borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,53168,1215592,New Baltimore borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,53416,1215593,New Centerville borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,57544,1215594,Paint borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,65736,1215595,Rockwood borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,67584,1215596,Salisbury borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,69336,1217326,Seven Springs borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,69680,1215597,Shanksville borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,71776,1215598,Somerset borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,74672,1215599,Stoystown borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,79424,1215600,Ursina borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,82128,1215601,Wellersburg borough,INCORPORATED PLACE,C5,A
PA,42,111,Somerset County,85632,1215602,Windber borough,INCORPORATED PLACE,C5,A
PA,42,113,Sullivan County,20528,1215603,Dushore borough,INCORPORATED PLACE,C5,A
PA,42,113,Sullivan County,20648,1215604,Eagles Mere borough,INCORPORATED PLACE,C5,A
PA,42,113,Sullivan County,26760,1215605,Forksville borough,INCORPORATED PLACE,C5,A
PA,42,113,Sullivan County,41512,1215606,Laporte borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,26560,1215607,Forest City borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,27968,1215608,Friendsville borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,30728,1215609,Great Bend borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,32080,1215610,Hallstead borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,35624,1215611,Hop Bottom borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,41336,1215612,Lanesboro borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,43928,1215613,Little Meadows borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,50736,1215614,Montrose borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,53880,1215615,New Milford borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,56008,1215616,Oakland borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,75568,1215617,Susquehanna Depot borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,76496,1215618,Thompson borough,INCORPORATED PLACE,C5,A
PA,42,115,Susquehanna County,78456,1215619,Union Dale borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,3104,2634204,Arnot CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,117,Tioga County,7160,1215620,Blossburg borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,23152,1215621,Elkland borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,40360,1215622,Knoxville borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,42016,1215623,Lawrenceville borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,43128,1215624,Liberty borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,47080,1215625,Mansfield borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,49736,2634246,Millerton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,117,Tioga County,66232,1215627,Roseville borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,76808,1215628,Tioga borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,82160,1215629,Wellsboro borough,INCORPORATED PLACE,C5,A
PA,42,117,Tioga County,82968,1215630,Westfield borough,INCORPORATED PLACE,C5,A
PA,42,119,Union County,2016,2584434,Allenwood CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,119,Union County,32936,1215631,Hartleton borough,INCORPORATED PLACE,C5,A
PA,42,119,Union County,41856,2584478,Laurelton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,119,Union County,42976,1215632,Lewisburg borough,INCORPORATED PLACE,C5,A
PA,42,119,Union County,43704,2390075,Linntown CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,119,Union County,49288,1215633,Mifflinburg borough,INCORPORATED PLACE,C5,A
PA,42,119,Union County,53200,1215634,New Berlin borough,INCORPORATED PLACE,C5,A
PA,42,119,Union County,53432,2584492,New Columbia CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,119,Union County,80144,2584521,Vicksburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,119,Union County,83520,2584526,West Milton CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,119,Union County,85792,2584527,Winfield CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,121,Venango County,4136,1215635,Barkeyville borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,14376,1215636,Clintonville borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,16080,1215637,Cooperstown borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,23568,1217323,Emlenton borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,27456,1215638,Franklin city,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,32384,2584465,Hannasville CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,121,Venango County,33072,2389909,Hasson Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,121,Venango County,39336,2584474,Kennerdell CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,121,Venango County,56456,1215639,Oil City city,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,61512,1215640,Pleasantville borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,61936,1215641,Polk borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,66440,1215642,Rouseville borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,69272,2390274,Seneca CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,121,Venango County,75000,1215643,Sugarcreek borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,79472,1215644,Utica borough,INCORPORATED PLACE,C5,A
PA,42,121,Venango County,86224,2390530,Woodland Heights CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,123,Warren County,4608,1215645,Bear Lake borough,INCORPORATED PLACE,C5,A
PA,42,123,Warren County,13776,1215646,Clarendon borough,INCORPORATED PLACE,C5,A
PA,42,123,Warren County,15400,2631256,Columbus CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,123,Warren County,55520,2584494,North Warren CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,123,Warren County,66808,2631301,Russell CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,123,Warren County,69984,2390287,Sheffield CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,123,Warren County,73704,2633841,Starbrick CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,123,Warren County,75024,1215647,Sugar Grove borough,INCORPORATED PLACE,C5,A
PA,42,123,Warren County,76696,1217398,Tidioute borough,INCORPORATED PLACE,C5,A
PA,42,123,Warren County,81000,1215648,Warren city,INCORPORATED PLACE,C5,A
PA,42,123,Warren County,87224,1215649,Youngsville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,104,2584431,Aaronsburg CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,125,Washington County,988,1215650,Allenport borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,3472,2631246,Atlasburg CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,3616,2584436,Avella CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,3768,2389165,Baidland CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,4568,1215651,Beallsville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,5672,1215652,Bentleyville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,10128,2631253,Bulger CDP,CENSUS DESIGNATED PLACE,U1,S
PA,42,125,Washington County,10224,1215653,Burgettstown borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,10768,1215654,California borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,11152,1215655,Canonsburg borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,11804,2389290,Cecil-Bishop CDP,CENSUS DESIGNATED PLACE,U2,S
PA,42,125,Washington County,12224,1215656,Centerville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,12704,1215657,Charleroi borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,14000,1215658,Claysville borough,INCORPORATED PLACE,C5,A
PA,42,125,Washington County,14568,1215659,Coal Center borough,INCORPORATED PLACE,C5,A
